inputId,decile1b,decile3,lsat,ugpa,zfygpa,zgpa,fulltime,fam_inc,male,racetxt,tier,pass_bar
9330,3.0,3.0,37.0,2.9,-0.66,-0.64,1.0,5.0,1.0,1.0,3.0,1.0
9331,2.0,5.0,39.0,3.0,-0.9,-0.09,1.0,3.0,0.0,1.0,4.0,1.0
9332,6.0,8.0,30.5,3.1,0.27,0.81,1.0,4.0,0.0,1.0,3.0,1.0
9333,7.0,7.0,33.5,3.4,0.47,0.42,2.0,3.0,0.0,1.0,3.0,1.0
9334,9.0,10.0,39.0,2.7,1.03,2.05,1.0,2.0,1.0,1.0,3.0,1.0
9335,10.0,10.0,45.0,3.9,1.85,2.36,1.0,4.0,0.0,1.0,3.0,1.0
9336,2.0,1.0,35.5,3.2,-1.06,-1.68,1.0,4.0,1.0,1.0,6.0,1.0
9337,1.0,1.0,33.5,3.7,-1.53,-1.36,1.0,3.0,0.0,1.0,2.0,1.0
9338,2.0,3.0,42.0,3.1,-0.86,-0.67,1.0,5.0,1.0,1.0,4.0,1.0
9339,9.0,9.0,37.0,3.5,1.14,0.93,1.0,3.0,0.0,1.0,4.0,1.0
9340,9.0,9.0,41.0,3.1,0.94,1.13,1.0,4.0,0.0,1.0,3.0,1.0
9341,5.0,6.0,44.0,3.7,-0.03,0.17,1.0,5.0,1.0,1.0,5.0,1.0
9342,7.0,4.0,36.0,2.7,0.33,-0.49,1.0,2.0,0.0,1.0,3.0,1.0
9343,7.0,9.0,39.0,3.6,0.54,0.99,1.0,4.0,0.0,1.0,4.0,1.0
9344,10.0,10.0,46.0,3.0,1.36,1.53,1.0,4.0,1.0,1.0,5.0,1.0
9345,7.0,8.0,42.0,3.0,0.38,0.65,1.0,5.0,1.0,1.0,3.0,1.0
9346,8.0,9.0,44.0,4.0,0.59,1.09,1.0,3.0,1.0,1.0,5.0,1.0
9347,10.0,9.0,36.0,3.2,1.31,0.88,1.0,4.0,1.0,1.0,4.0,1.0
9348,8.0,6.0,35.0,3.4,0.74,0.24,1.0,3.0,1.0,1.0,5.0,1.0
9349,4.0,3.0,38.0,2.7,-0.22,-0.71,1.0,3.0,1.0,1.0,3.0,1.0
9350,1.0,1.0,36.0,3.0,-1.4,-1.34,1.0,3.0,1.0,1.0,3.0,0.0
9351,3.0,2.0,34.0,3.3,-0.47,-0.97,1.0,4.0,0.0,1.0,3.0,0.0
9352,1.0,2.0,36.0,3.3,-1.4,-1.07,1.0,2.0,1.0,1.0,4.0,1.0
9353,9.0,9.0,47.0,3.2,1.11,1.03,1.0,1.0,1.0,1.0,5.0,1.0
9354,3.0,5.0,27.0,3.0,-0.52,-0.06,1.0,3.0,1.0,1.0,2.0,1.0
9355,10.0,10.0,41.0,3.9,2.1,2.22,1.0,4.0,1.0,1.0,4.0,1.0
9356,3.0,3.0,34.0,2.8,-0.67,-0.69,2.0,3.0,1.0,1.0,5.0,1.0
9357,10.0,10.0,37.5,2.8,1.9,1.66,1.0,3.0,0.0,1.0,4.0,1.0
9358,6.0,4.0,35.0,3.2,0.19,-0.46,2.0,4.0,0.0,1.0,3.0,0.0
9359,4.0,5.0,29.0,2.7,-0.24,-0.03,1.0,4.0,0.0,1.0,3.0,1.0
9360,3.0,2.0,40.0,3.2,-0.56,-1.03,1.0,3.0,1.0,1.0,3.0,1.0
9361,4.0,4.0,44.0,3.7,-0.27,-0.41,1.0,5.0,1.0,1.0,6.0,1.0
9362,5.0,2.0,47.0,3.1,-0.04,-0.88,1.0,4.0,1.0,1.0,4.0,1.0
9363,6.0,6.0,39.0,3.3,0.15,0.05,1.0,3.0,1.0,1.0,3.0,1.0
9364,6.0,6.0,40.0,2.8,0.2,0.23,1.0,4.0,1.0,1.0,3.0,1.0
9365,4.0,6.0,40.0,3.0,-0.29,0.06,1.0,5.0,1.0,1.0,4.0,1.0
9366,8.0,8.0,27.7,3.8,0.8,0.57,1.0,3.0,0.0,1.0,3.0,1.0
9367,10.0,8.0,41.0,3.7,1.33,0.7,2.0,3.0,0.0,1.0,4.0,1.0
9368,2.0,2.0,35.0,2.8,-1.1,-1.29,2.0,3.0,1.0,1.0,3.0,0.0
9369,7.0,5.0,23.0,2.3,0.44,-0.22,1.0,2.0,0.0,0.0,2.0,1.0
9370,1.0,2.0,35.0,3.3,-1.3,-1.14,1.0,4.0,0.0,1.0,5.0,1.0
9371,5.0,6.0,35.0,3.2,-0.1,0.0,1.0,4.0,0.0,1.0,3.0,1.0
9372,3.0,3.0,35.0,3.4,-0.47,-0.88,1.0,5.0,0.0,1.0,4.0,1.0
9373,9.0,7.0,45.0,3.4,1.05,0.54,1.0,4.0,1.0,1.0,4.0,1.0
9374,9.0,9.0,37.0,3.4,1.14,1.26,2.0,4.0,0.0,1.0,4.0,1.0
9375,7.0,8.0,42.0,3.7,0.42,0.82,1.0,3.0,1.0,1.0,2.0,1.0
9376,9.0,8.0,34.0,3.3,1.31,0.76,1.0,4.0,0.0,1.0,4.0,1.0
9377,8.0,8.0,29.0,2.9,0.69,0.76,1.0,3.0,0.0,0.0,3.0,1.0
9378,10.0,7.0,40.0,2.2,1.91,0.35,1.0,3.0,1.0,1.0,5.0,1.0
9379,3.0,4.0,29.0,3.4,-0.6,-0.52,1.0,2.0,0.0,0.0,4.0,1.0
9380,10.0,9.0,37.0,2.5,1.36,1.17,1.0,4.0,0.0,1.0,2.0,1.0
9381,10.0,10.0,42.0,3.3,1.86,1.85,1.0,4.0,0.0,1.0,4.0,1.0
9382,8.0,6.0,37.0,3.2,0.62,0.24,2.0,4.0,0.0,1.0,5.0,1.0
9383,2.0,2.0,36.0,3.6,-0.88,-1.17,1.0,3.0,0.0,1.0,4.0,1.0
9384,9.0,9.0,43.0,2.8,1.03,1.04,1.0,4.0,1.0,1.0,3.0,1.0
9385,2.0,4.0,27.5,3.7,-0.92,-0.52,1.0,4.0,0.0,1.0,2.0,1.0
9386,9.0,9.0,43.0,3.3,1.08,0.97,1.0,4.0,0.0,1.0,3.0,1.0
9387,8.0,8.0,34.0,3.3,0.87,0.83,1.0,3.0,1.0,1.0,3.0,1.0
9388,9.0,10.0,46.0,3.9,1.07,1.75,1.0,4.0,0.0,1.0,5.0,1.0
9389,9.0,10.0,44.0,3.6,1.26,1.57,1.0,3.0,1.0,1.0,6.0,1.0
9390,8.0,8.0,35.5,3.2,0.87,0.85,1.0,3.0,1.0,1.0,3.0,1.0
9391,1.0,1.0,32.0,3.0,-1.68,-2.06,1.0,2.0,0.0,1.0,4.0,0.0
9392,10.0,10.0,41.0,3.1,1.66,1.9,1.0,4.0,0.0,1.0,4.0,1.0
9393,8.0,4.0,22.0,2.8,0.64,-0.55,1.0,3.0,1.0,0.0,1.0,0.0
9394,8.0,8.0,33.5,2.4,0.8,0.64,1.0,4.0,1.0,1.0,3.0,1.0
9395,7.0,7.0,45.0,3.6,0.36,0.51,1.0,4.0,0.0,1.0,5.0,1.0
9396,8.0,7.0,40.0,3.1,0.84,0.27,1.0,4.0,0.0,1.0,3.0,1.0
9397,6.0,3.0,39.0,2.8,0.2,-0.61,1.0,4.0,0.0,1.0,5.0,1.0
9398,7.0,6.0,41.0,3.5,0.52,0.26,1.0,4.0,0.0,1.0,4.0,1.0
9399,4.0,6.0,38.0,3.5,-0.32,0.11,1.0,5.0,0.0,1.0,5.0,1.0
9400,4.0,4.0,27.0,3.0,-0.21,-0.36,2.0,4.0,0.0,1.0,3.0,1.0
9401,8.0,8.0,30.0,3.4,0.68,0.63,1.0,3.0,0.0,1.0,2.0,1.0
9402,10.0,10.0,32.0,2.9,1.3,1.91,1.0,3.0,1.0,1.0,2.0,1.0
9403,6.0,4.0,38.0,3.5,0.16,-0.33,1.0,3.0,0.0,1.0,4.0,1.0
9404,1.0,2.0,15.0,2.1,-1.22,-0.91,1.0,4.0,0.0,0.0,1.0,0.0
9405,4.0,5.0,40.0,3.5,-0.37,-0.07,1.0,4.0,0.0,1.0,3.0,1.0
9406,3.0,2.0,34.0,3.4,-0.71,-1.19,1.0,4.0,1.0,1.0,4.0,1.0
9407,6.0,7.0,42.0,3.5,0.23,0.48,1.0,5.0,0.0,1.0,6.0,1.0
9408,7.0,8.0,34.0,3.6,0.5,0.69,1.0,4.0,0.0,1.0,4.0,1.0
9409,10.0,9.0,39.0,3.1,2.04,1.23,2.0,4.0,0.0,1.0,5.0,1.0
9410,9.0,10.0,41.0,3.8,0.99,1.29,1.0,4.0,1.0,1.0,4.0,1.0
9411,10.0,10.0,32.0,3.7,1.81,1.59,1.0,4.0,1.0,1.0,2.0,1.0
9412,8.0,10.0,32.0,3.7,0.78,1.57,1.0,3.0,0.0,1.0,4.0,1.0
9413,3.0,4.0,36.0,3.4,-0.6,-0.48,1.0,4.0,1.0,1.0,4.0,1.0
9414,2.0,1.0,31.5,3.6,-0.73,-1.46,1.0,2.0,1.0,1.0,3.0,1.0
9415,7.0,6.0,39.0,2.8,0.34,0.17,1.0,3.0,1.0,1.0,4.0,1.0
9416,7.0,6.0,32.0,3.6,0.41,0.17,1.0,3.0,1.0,1.0,3.0,1.0
9417,4.0,3.0,35.0,3.7,-0.33,-0.57,1.0,4.0,1.0,1.0,4.0,1.0
9418,8.0,7.0,33.0,3.5,0.84,0.39,1.0,4.0,1.0,1.0,5.0,1.0
9419,6.0,4.0,42.0,3.3,0.24,-0.34,1.0,3.0,0.0,1.0,4.0,1.0
9420,4.0,4.0,34.0,3.1,-0.17,-0.4,1.0,4.0,0.0,1.0,4.0,0.0
9421,2.0,3.0,34.0,3.7,-0.96,-0.87,1.0,3.0,1.0,1.0,4.0,1.0
9422,5.0,7.0,39.0,3.1,-0.02,0.3,1.0,3.0,1.0,0.0,5.0,1.0
9423,7.0,4.0,34.0,3.5,0.51,-0.44,1.0,3.0,1.0,1.0,3.0,1.0
9424,6.0,5.0,41.0,3.4,0.27,-0.11,1.0,4.0,1.0,1.0,4.0,1.0
9425,1.0,1.0,26.0,3.2,-1.57,-1.95,1.0,3.0,1.0,0.0,4.0,0.0
9426,8.0,8.0,37.0,2.9,0.59,0.79,1.0,4.0,1.0,1.0,3.0,1.0
9427,1.0,1.0,29.0,2.4,-2.26,-1.98,1.0,3.0,1.0,0.0,3.0,0.0
9428,2.0,3.0,36.5,2.7,-0.94,-0.7,1.0,4.0,0.0,1.0,3.0,1.0
9429,10.0,10.0,36.0,3.4,1.37,1.63,1.0,3.0,0.0,1.0,3.0,1.0
9430,8.0,8.0,42.0,3.5,0.71,0.73,1.0,4.0,0.0,1.0,5.0,1.0
9431,8.0,7.0,47.0,3.4,0.87,0.51,1.0,4.0,1.0,1.0,6.0,1.0
9432,7.0,9.0,41.0,3.9,0.46,0.98,1.0,2.0,0.0,1.0,4.0,1.0
9433,2.0,3.0,43.0,3.8,-0.84,-0.59,1.0,2.0,0.0,1.0,6.0,1.0
9434,7.0,9.0,37.0,3.5,0.45,1.14,1.0,3.0,0.0,1.0,5.0,1.0
9435,5.0,4.0,37.0,3.3,-0.03,-0.27,1.0,4.0,1.0,1.0,4.0,1.0
9436,9.0,8.0,39.0,3.4,0.94,0.84,1.0,3.0,0.0,1.0,3.0,1.0
9437,6.0,3.0,41.0,3.5,0.25,-0.57,1.0,3.0,1.0,1.0,4.0,1.0
9438,10.0,10.0,35.0,3.0,2.58,2.65,1.0,3.0,1.0,1.0,2.0,1.0
9439,3.0,2.0,34.0,3.7,-0.55,-1.17,1.0,3.0,1.0,1.0,5.0,1.0
9440,7.0,5.0,38.0,3.1,0.46,-0.08,1.0,4.0,0.0,1.0,3.0,1.0
9441,9.0,10.0,38.0,3.4,1.23,1.4,1.0,4.0,0.0,1.0,3.0,1.0
9442,1.0,2.0,38.0,2.8,-1.14,-0.94,1.0,4.0,1.0,1.0,3.0,1.0
9443,9.0,8.0,31.0,2.9,1.0,0.68,1.0,4.0,1.0,1.0,2.0,1.0
9444,9.0,10.0,31.0,3.6,0.91,1.7,1.0,4.0,0.0,1.0,5.0,1.0
9445,7.0,5.0,47.0,3.5,0.52,-0.16,1.0,3.0,1.0,1.0,5.0,1.0
9446,9.0,8.0,31.0,2.8,1.01,0.67,1.0,4.0,1.0,1.0,2.0,1.0
9447,8.0,8.0,43.0,3.3,0.74,0.7,1.0,4.0,1.0,1.0,3.0,1.0
9448,2.0,2.0,27.0,2.7,-1.02,-1.14,1.0,2.0,1.0,0.0,4.0,1.0
9449,2.0,2.0,36.5,3.3,-0.79,-0.97,1.0,4.0,1.0,1.0,3.0,1.0
9450,9.0,10.0,33.0,2.9,1.08,1.5,1.0,4.0,1.0,1.0,3.0,1.0
9451,5.0,4.0,35.5,3.3,0.03,-0.36,2.0,3.0,1.0,1.0,3.0,0.0
9452,10.0,10.0,41.0,2.9,1.54,1.54,1.0,4.0,1.0,1.0,4.0,1.0
9453,10.0,10.0,34.0,3.1,1.73,1.58,1.0,4.0,1.0,1.0,3.0,1.0
9454,2.0,2.0,29.0,3.7,-0.85,-1.23,1.0,2.0,1.0,0.0,5.0,0.0
9455,8.0,8.0,38.0,3.1,0.71,0.58,1.0,4.0,0.0,1.0,2.0,1.0
9456,3.0,2.0,33.0,2.9,-0.64,-0.87,1.0,3.0,1.0,0.0,5.0,0.0
9457,5.0,8.0,44.0,3.3,0.01,0.69,1.0,4.0,1.0,1.0,6.0,1.0
9458,9.0,7.0,30.0,2.7,0.9,0.28,2.0,4.0,1.0,1.0,3.0,0.0
9459,7.0,7.0,44.0,3.3,0.34,0.44,1.0,4.0,0.0,1.0,4.0,1.0
9460,9.0,6.0,34.0,3.4,1.07,0.05,1.0,3.0,1.0,1.0,3.0,1.0
9461,3.0,6.0,42.0,2.9,-0.5,-0.02,1.0,4.0,1.0,1.0,3.0,1.0
9462,1.0,1.0,40.0,3.7,-1.62,-1.79,1.0,4.0,0.0,1.0,6.0,0.0
9463,7.0,6.0,42.0,2.6,0.37,0.03,1.0,4.0,1.0,1.0,4.0,1.0
9464,2.0,2.0,39.0,3.0,-1.07,-1.17,1.0,4.0,1.0,1.0,5.0,0.0
9465,9.0,10.0,38.0,3.0,1.14,1.43,1.0,3.0,0.0,1.0,3.0,1.0
9466,10.0,10.0,36.0,3.9,1.92,1.44,1.0,4.0,0.0,1.0,4.0,1.0
9467,4.0,4.0,40.0,4.0,-0.19,-0.49,1.0,3.0,0.0,1.0,6.0,1.0
9468,7.0,7.0,32.0,3.6,0.52,0.44,1.0,4.0,0.0,1.0,3.0,1.0
9469,7.0,8.0,36.0,3.9,0.61,0.82,1.0,3.0,0.0,1.0,4.0,1.0
9470,2.0,3.0,40.0,3.7,-0.84,-0.76,1.0,4.0,0.0,1.0,5.0,1.0
9471,9.0,9.0,46.0,3.9,1.04,1.2,1.0,4.0,1.0,1.0,6.0,1.0
9472,2.0,1.0,27.0,3.0,-0.97,-1.58,1.0,4.0,0.0,1.0,3.0,1.0
9473,5.0,5.0,34.5,3.0,-0.03,-0.26,1.0,5.0,0.0,1.0,3.0,1.0
9474,3.0,1.0,33.0,2.1,-0.62,-1.35,1.0,4.0,1.0,1.0,3.0,1.0
9475,10.0,2.0,36.0,2.3,1.5,-0.89,1.0,4.0,0.0,0.0,6.0,1.0
9476,9.0,9.0,44.0,3.7,1.15,0.94,1.0,4.0,1.0,1.0,5.0,1.0
9477,5.0,5.0,39.0,3.2,-0.01,-0.03,1.0,3.0,1.0,1.0,4.0,1.0
9478,8.0,7.0,40.5,3.2,0.77,0.55,1.0,5.0,1.0,1.0,4.0,1.0
9479,9.0,8.0,34.0,3.9,0.89,0.72,1.0,3.0,0.0,1.0,2.0,1.0
9480,1.0,1.0,35.5,3.3,-1.29,-1.41,1.0,4.0,1.0,1.0,3.0,0.0
9481,9.0,9.0,40.0,3.0,1.11,1.09,1.0,3.0,0.0,1.0,1.0,1.0
9482,7.0,6.0,41.0,3.6,0.3,0.13,1.0,4.0,1.0,1.0,5.0,1.0
9483,2.0,4.0,41.0,3.2,-0.84,-0.48,1.0,4.0,1.0,1.0,4.0,1.0
9484,5.0,5.0,38.0,2.7,-0.07,-0.09,1.0,4.0,1.0,1.0,3.0,1.0
9485,1.0,2.0,40.0,2.7,-1.76,-1.24,1.0,4.0,0.0,1.0,5.0,1.0
9486,10.0,10.0,48.0,3.7,1.89,1.79,1.0,2.0,1.0,1.0,4.0,1.0
9487,8.0,7.0,28.0,3.9,0.81,0.43,1.0,1.0,1.0,1.0,4.0,1.0
9488,10.0,10.0,34.0,3.4,1.73,1.59,1.0,3.0,1.0,1.0,3.0,1.0
9489,9.0,6.0,31.0,3.0,1.18,0.2,1.0,4.0,0.0,1.0,3.0,1.0
9490,6.0,4.0,34.0,3.2,0.24,-0.32,2.0,4.0,1.0,1.0,3.0,1.0
9491,5.0,2.0,38.0,3.1,-0.13,-0.91,1.0,3.0,1.0,1.0,5.0,1.0
9492,2.0,1.0,39.0,3.3,-0.91,-1.53,1.0,4.0,1.0,1.0,4.0,0.0
9493,4.0,4.0,39.0,3.6,-0.41,-0.35,1.0,5.0,0.0,1.0,5.0,1.0
9494,6.0,5.0,42.0,2.5,0.18,-0.08,1.0,4.0,0.0,1.0,4.0,1.0
9495,10.0,10.0,44.0,3.1,1.3,1.32,1.0,5.0,0.0,1.0,3.0,1.0
9496,6.0,6.0,37.0,3.3,0.15,0.26,1.0,5.0,1.0,1.0,5.0,1.0
9497,4.0,7.0,39.0,3.4,-0.2,0.3,1.0,3.0,1.0,1.0,3.0,1.0
9498,10.0,10.0,42.0,3.7,2.4,2.86,2.0,4.0,1.0,1.0,4.0,1.0
9499,5.0,3.0,44.0,2.7,-0.16,-0.71,1.0,4.0,1.0,1.0,5.0,0.0
9500,2.0,2.0,34.0,2.6,-0.7,-0.9,1.0,4.0,1.0,1.0,3.0,1.0
9501,6.0,5.0,32.5,3.0,0.23,-0.24,1.0,4.0,0.0,1.0,2.0,1.0
9502,3.0,3.0,45.0,3.9,-0.47,-0.82,1.0,2.0,1.0,1.0,4.0,1.0
9503,3.0,3.0,45.0,3.4,-0.5,-0.65,1.0,2.0,0.0,1.0,6.0,1.0
9504,5.0,7.0,47.0,3.1,-0.03,0.45,1.0,4.0,1.0,1.0,4.0,1.0
9505,8.0,9.0,34.0,3.0,0.61,1.19,1.0,4.0,0.0,1.0,3.0,1.0
9506,3.0,2.0,39.0,3.0,-0.68,-1.19,1.0,4.0,0.0,1.0,3.0,0.0
9507,6.0,5.0,34.0,3.2,0.31,-0.04,1.0,3.0,0.0,1.0,3.0,1.0
9508,10.0,10.0,39.0,3.2,1.39,1.34,1.0,4.0,0.0,1.0,4.0,1.0
9509,1.0,2.0,41.0,3.2,-1.21,-0.86,1.0,4.0,1.0,1.0,5.0,1.0
9510,10.0,10.0,38.5,3.3,1.35,1.64,1.0,4.0,1.0,1.0,3.0,1.0
9511,6.0,7.0,40.0,3.2,0.25,0.37,1.0,5.0,0.0,1.0,4.0,1.0
9512,9.0,8.0,35.0,3.3,0.96,0.63,1.0,4.0,0.0,1.0,3.0,1.0
9513,7.0,6.0,33.0,3.4,0.41,0.25,1.0,4.0,0.0,1.0,3.0,1.0
9514,6.0,5.0,36.0,2.9,0.28,-0.19,1.0,3.0,1.0,1.0,4.0,1.0
9515,9.0,7.0,30.0,2.5,1.04,0.39,1.0,4.0,1.0,1.0,2.0,1.0
9516,8.0,9.0,39.0,3.7,0.58,1.19,1.0,4.0,1.0,1.0,3.0,1.0
9517,3.0,2.0,24.0,2.4,-0.36,-1.17,1.0,2.0,1.0,0.0,1.0,0.0
9518,9.0,7.0,42.0,3.6,1.14,0.51,1.0,2.0,1.0,1.0,4.0,1.0
9519,7.0,6.0,43.0,3.6,0.34,0.2,1.0,3.0,1.0,1.0,5.0,1.0
9520,10.0,9.0,40.0,3.2,1.89,1.29,1.0,3.0,0.0,1.0,3.0,1.0
9521,4.0,5.0,39.0,3.6,-0.28,-0.05,1.0,4.0,1.0,1.0,4.0,1.0
9522,7.0,5.0,36.0,3.6,0.59,-0.12,1.0,3.0,0.0,1.0,4.0,1.0
9523,7.0,6.0,39.0,3.0,0.4,0.13,1.0,4.0,1.0,1.0,4.0,1.0
9524,10.0,10.0,42.0,3.2,1.43,1.53,1.0,5.0,0.0,1.0,3.0,1.0
9525,9.0,8.0,29.0,3.5,1.16,0.78,1.0,2.0,0.0,1.0,3.0,1.0
9526,1.0,1.0,33.5,2.9,-1.98,-1.46,1.0,4.0,1.0,1.0,3.0,1.0
9527,5.0,4.0,37.0,3.5,0.0,-0.55,1.0,3.0,1.0,1.0,3.0,1.0
9528,5.0,7.0,42.0,3.1,0.01,0.39,1.0,4.0,1.0,1.0,4.0,1.0
9529,10.0,9.0,36.0,2.9,1.41,0.92,1.0,4.0,1.0,1.0,3.0,1.0
9530,6.0,7.0,32.0,3.4,0.22,0.5,1.0,4.0,1.0,1.0,4.0,1.0
9531,8.0,7.0,36.0,3.1,0.76,0.38,1.0,3.0,0.0,1.0,5.0,1.0
9532,1.0,2.0,24.0,3.2,-1.78,-0.92,2.0,3.0,0.0,0.0,3.0,0.0
9533,6.0,6.0,34.0,2.5,0.12,0.28,1.0,3.0,0.0,0.0,4.0,1.0
9534,4.0,6.0,46.0,3.7,-0.25,0.21,1.0,4.0,1.0,1.0,5.0,1.0
9535,3.0,3.0,36.0,3.3,-0.54,-0.86,1.0,3.0,0.0,1.0,4.0,1.0
9536,6.0,8.0,38.0,3.7,0.29,0.58,1.0,4.0,1.0,1.0,3.0,1.0
9537,9.0,9.0,35.0,3.3,0.9,0.97,1.0,2.0,0.0,1.0,2.0,1.0
9538,6.0,5.0,34.0,3.3,0.22,-0.25,1.0,3.0,0.0,1.0,3.0,1.0
9539,6.0,5.0,44.0,3.5,0.27,0.0,1.0,4.0,0.0,1.0,5.0,1.0
9540,5.0,7.0,38.0,3.9,-0.15,0.4,1.0,3.0,1.0,1.0,4.0,1.0
9541,7.0,9.0,37.0,3.7,0.51,0.93,1.0,3.0,0.0,1.0,2.0,1.0
9542,8.0,10.0,42.0,3.8,0.83,1.57,1.0,5.0,0.0,1.0,5.0,1.0
9543,5.0,4.0,36.0,2.3,-0.1,-0.31,1.0,2.0,1.0,1.0,3.0,1.0
9544,9.0,10.0,44.0,3.5,1.06,1.55,1.0,4.0,0.0,1.0,4.0,1.0
9545,6.0,6.0,40.0,3.6,0.28,0.03,1.0,4.0,1.0,1.0,3.0,1.0
9546,5.0,4.0,31.5,3.2,0.04,-0.41,1.0,2.0,0.0,1.0,3.0,1.0
9547,6.0,5.0,35.0,3.4,0.3,-0.17,1.0,4.0,1.0,1.0,3.0,1.0
9548,3.0,4.0,38.0,2.6,-0.48,-0.42,1.0,5.0,1.0,1.0,3.0,1.0
9549,5.0,5.0,39.0,3.4,-0.05,-0.25,1.0,4.0,0.0,1.0,4.0,1.0
9550,6.0,8.0,48.0,2.8,0.2,0.7,1.0,4.0,1.0,1.0,5.0,1.0
9551,3.0,3.0,35.0,3.4,-0.52,-0.61,1.0,3.0,0.0,1.0,3.0,1.0
9552,7.0,5.0,32.0,3.6,0.48,-0.12,1.0,4.0,1.0,0.0,3.0,1.0
9553,3.0,3.0,26.0,3.5,-0.68,-0.78,1.0,5.0,0.0,1.0,2.0,0.0
9554,10.0,10.0,39.0,3.2,1.67,1.32,1.0,3.0,1.0,1.0,4.0,1.0
9555,3.0,5.0,36.0,2.6,-0.49,-0.23,2.0,4.0,1.0,1.0,3.0,1.0
9556,7.0,7.0,31.0,3.4,0.49,0.53,1.0,3.0,0.0,1.0,4.0,1.0
9557,3.0,2.0,43.0,3.8,-0.7,-1.25,1.0,3.0,0.0,1.0,5.0,1.0
9558,4.0,5.0,33.0,3.4,-0.38,-0.15,1.0,5.0,0.0,1.0,4.0,1.0
9559,6.0,9.0,35.0,3.1,0.07,0.95,1.0,4.0,0.0,1.0,3.0,1.0
9560,7.0,8.0,36.0,3.5,0.5,0.63,1.0,5.0,0.0,1.0,6.0,1.0
9561,3.0,1.0,41.0,3.1,-0.71,-1.94,1.0,3.0,1.0,1.0,5.0,1.0
9562,10.0,9.0,38.0,2.7,1.35,1.16,1.0,4.0,1.0,1.0,3.0,1.0
9563,5.0,6.0,38.0,3.9,-0.16,0.17,1.0,4.0,1.0,1.0,4.0,1.0
9564,6.0,6.0,39.0,2.9,0.27,0.03,1.0,3.0,0.0,1.0,5.0,0.0
9565,1.0,2.0,32.0,3.1,-1.96,-1.18,1.0,2.0,1.0,1.0,2.0,0.0
9566,8.0,9.0,30.0,3.4,0.71,1.04,1.0,1.0,1.0,0.0,1.0,1.0
9567,2.0,4.0,42.0,3.2,-0.83,-0.4,1.0,3.0,0.0,1.0,4.0,1.0
9568,1.0,1.0,27.0,3.7,-1.87,-1.49,1.0,3.0,1.0,1.0,4.0,1.0
9569,1.0,1.0,36.5,3.2,-1.13,-1.76,1.0,3.0,1.0,1.0,3.0,1.0
9570,1.0,3.0,35.0,3.4,-1.11,-0.78,1.0,4.0,0.0,1.0,3.0,1.0
9571,6.0,4.0,37.0,3.1,0.13,-0.5,1.0,3.0,0.0,1.0,4.0,1.0
9572,4.0,6.0,40.0,3.7,-0.22,0.18,1.0,5.0,1.0,1.0,5.0,1.0
9573,6.0,4.0,34.5,2.9,0.08,-0.41,1.0,4.0,1.0,1.0,3.0,1.0
9574,8.0,7.0,36.0,3.3,0.83,0.36,1.0,3.0,1.0,1.0,3.0,1.0
9575,4.0,3.0,32.0,3.0,-0.33,-0.71,1.0,3.0,1.0,1.0,3.0,0.0
9576,4.0,4.0,37.0,3.5,-0.42,-0.41,1.0,3.0,1.0,1.0,2.0,1.0
9577,5.0,7.0,43.0,3.5,0.06,0.3,1.0,3.0,0.0,1.0,4.0,1.0
9578,2.0,3.0,38.0,3.7,-0.73,-0.73,1.0,3.0,0.0,1.0,3.0,1.0
9579,3.0,3.0,31.0,3.8,-0.48,-0.7,1.0,3.0,0.0,1.0,3.0,0.0
9580,3.0,4.0,28.0,3.7,-0.66,-0.29,1.0,4.0,1.0,1.0,4.0,1.0
9581,10.0,10.0,31.0,3.5,1.54,1.69,1.0,3.0,1.0,1.0,2.0,1.0
9582,5.0,6.0,45.0,3.3,0.08,0.1,1.0,5.0,1.0,1.0,6.0,1.0
9583,8.0,6.0,37.0,3.4,0.58,-0.03,1.0,4.0,1.0,1.0,2.0,0.0
9584,6.0,5.0,35.0,2.4,0.04,-0.16,1.0,4.0,1.0,1.0,2.0,1.0
9585,8.0,8.0,37.0,3.2,0.71,0.55,1.0,3.0,1.0,1.0,5.0,1.0
9586,8.0,9.0,29.5,2.5,0.69,1.2,2.0,3.0,1.0,1.0,3.0,1.0
9587,7.0,6.0,37.0,3.1,0.54,0.13,1.0,4.0,0.0,1.0,4.0,1.0
9588,2.0,1.0,30.5,2.8,-0.76,-1.42,1.0,2.0,1.0,1.0,4.0,0.0
9589,3.0,5.0,36.0,3.8,-0.43,-0.17,1.0,3.0,0.0,1.0,4.0,1.0
9590,8.0,9.0,36.0,3.4,0.71,1.03,1.0,4.0,0.0,1.0,5.0,1.0
9591,8.0,7.0,32.0,3.1,0.89,0.4,1.0,3.0,1.0,1.0,4.0,1.0
9592,9.0,10.0,37.0,3.4,1.02,2.04,2.0,4.0,0.0,1.0,3.0,1.0
9593,5.0,6.0,34.0,3.3,-0.01,0.19,1.0,4.0,0.0,1.0,4.0,1.0
9594,5.0,4.0,42.0,3.2,-0.11,-0.46,1.0,3.0,0.0,1.0,4.0,1.0
9595,4.0,2.0,38.0,2.9,-0.17,-0.92,1.0,4.0,0.0,1.0,3.0,1.0
9596,1.0,1.0,28.0,3.1,-2.16,-2.13,1.0,2.0,1.0,0.0,4.0,0.0
9597,7.0,7.0,31.0,3.2,0.41,0.47,1.0,5.0,1.0,1.0,3.0,1.0
